Performances_ID,Image,Collection,Production,Date,Original language,Huis
126969,1904-1905 Nederlands Lyrisch Tooneel programmas_00118-20211201_185429.jpg,1904-1905,De Bruid der Zee + Het Paradijs,25/03/1905,NL ; NL,Nederlandsch Lyrisch Tooneel
574567,1904-1905 Nederlands Lyrisch Tooneel programmas_00118-20211201_185429.jpg,1904-1905,Cleopatra,26/03/1905,DEE,Nederlandsch Lyrisch Tooneel
132067,1904-1905 Nederlands Lyrisch Tooneel programmas_00119-20211201_185436.jpg,1904-1905,De Walküre,21/03/1905,DUI,Nederlandsch Lyrisch Tooneel
385887,1904-1905 Nederlands Lyrisch Tooneel programmas_00125-20211201_185620.jpg,1904-1905,De Tooverfluit,28/03/1905,DUI,Nederlandsch Lyrisch Tooneel
355002,1904-1905 Nederlands Lyrisch Tooneel programmas_00127-20211201_185634.jpg,1904-1905,De Vledermuis,11/04/1905,DUI,Nederlandsch Lyrisch Tooneel
664958,1904-1905 Nederlands Lyrisch Tooneel programmas_00129-20211201_185711.jpg,1904-1905,De Vledermuis,15/04/1905,DUI,Nederlandsch Lyrisch Tooneel
176281,1904-1905 Nederlands Lyrisch Tooneel programmas_00131-20211201_185730.jpg,1904-1905,De Vledermuis,18/04/1905,DUI,Nederlandsch Lyrisch Tooneel
897989,1904-1905 Nederlands Lyrisch Tooneel programmas_00133-20211201_185750.jpg,1904-1905,De Vledermuis,22/04/1905,DUI,Nederlandsch Lyrisch Tooneel
650265,1904-1905 Nederlands Lyrisch Tooneel programmas_00133-20211201_185750.jpg,1904-1905,De Vledermuis,25/04/1905,DUI,Nederlandsch Lyrisch Tooneel
430179,1904-1905 Nederlands Lyrisch Tooneel programmas_00137-20211201_185830.jpg,1904-1905,De Vledermuis,29/04/1905,DUI,Nederlandsch Lyrisch Tooneel
352668,1904-1905 Nederlands Lyrisch Tooneel programmas_00139-20211201_185849.jpg,1904-1905,Herbergprinses,01/08/1905,NL,Nederlandsch Lyrisch Tooneel
690340,1904-1905 Nederlands Lyrisch Tooneel programmas_00140-20211201_185857.jpg,1904-1905,Quinten Massys,06/08/1905,NL,Nederlandsch Lyrisch Tooneel
762081,1904-1905 Nederlands Lyrisch Tooneel programmas_00142-20211201_185914.jpg,1904-1905,Charlotte Corday,12/08/1905,NL,Nederlandsch Lyrisch Tooneel
590864,1904-1905 Nederlands Lyrisch Tooneel programmas_00144-20211201_185940.jpg,1904-1905,Herbergprinses,13/08/1905,NL,Nederlandsch Lyrisch Tooneel
689748,1904-1905 Nederlands Lyrisch Tooneel programmas_00147-20211201_190015.jpg,1904-1905,Het Arendsnest + Quinten Massys,20/08/1905,NL ; NL,Nederlandsch Lyrisch Tooneel
242699,1904-1905 Nederlands Lyrisch Tooneel programmas_00148-20211201_190027.jpg,1904-1905,Parisina,22/08/1905,NL,Nederlandsch Lyrisch Tooneel
505000,1904-1905 Nederlands Lyrisch Tooneel programmas_00150-20211201_190052.jpg,1904-1905,Charlotte Corday,26/08/1905,NL,Nederlandsch Lyrisch Tooneel
979543,1904-1905 Nederlands Lyrisch Tooneel programmas_00153-20211201_190127.jpg,1904-1905,De Vergissing + Winternachtsdroom + Het Minnebrugje,27/08/1905,NL ; NL ; NL,Nederlandsch Lyrisch Tooneel
363807,1904-1905 Nederlands Lyrisch Tooneel programmas_00154-20211201_190139.jpg,1904-1905,Prinses Zonneschijn,02/09/1905,NL,Nederlandsch Lyrisch Tooneel
555868,1904-1905 Nederlands Lyrisch Tooneel programmas_00154-20211201_190139.jpg,1904-1905,Parisina,03/09/1905,NL,Nederlandsch Lyrisch Tooneel
659690,1904-1905 Nederlands Lyrisch Tooneel programmas_00155-20211201_190148.jpg,1904-1905,De Vergissing + Winternachtsdroom + Het Minnebrugje,02/09/1905,NL ; NL ; NL,Nederlandsch Lyrisch Tooneel
982694,Nederlandsch Lyrisch Tooneel 1905-1906_00005-20211216_095318.jpg,1905-1906,Don Juan,30/09/1905,ITA,Nederlandsch Lyrisch Tooneel
944202,Nederlandsch Lyrisch Tooneel 1905-1906_00007-20211216_095436.jpg,1905-1906,Prinses Zonneschijn,03/10/1905,NL,Nederlandsch Lyrisch Tooneel
356419,Nederlandsch Lyrisch Tooneel 1905-1906_00011-20211216_095548.jpg,1905-1906,Prinses Zonneschijn,07/10/1905,NL,Nederlandsch Lyrisch Tooneel
206282,Nederlandsch Lyrisch Tooneel 1905-1906_00015-20211216_095709.jpg,1905-1906,Don Juan,10/10/1905,ITA,Nederlandsch Lyrisch Tooneel
479552,Nederlandsch Lyrisch Tooneel 1905-1906_00019-20211216_095838.jpg,1905-1906,Lohengrin,14/10/1905,DUI,Nederlandsch Lyrisch Tooneel
362027,Nederlandsch Lyrisch Tooneel 1905-1906_00023-20211216_095935.jpg,1905-1906,Lohengrin,17/10/1905,DUI,Nederlandsch Lyrisch Tooneel
435800,Nederlandsch Lyrisch Tooneel 1905-1906_00027-20211216_100050.jpg,1905-1906,Prinses Zonneschijn,21/10/1905,NL,Nederlandsch Lyrisch Tooneel
590917,Nederlandsch Lyrisch Tooneel 1905-1906_00027-20211216_100050.jpg,1905-1906,De Nieuwsgierige Vrouwen,28/10/1905,ITA,Nederlandsch Lyrisch Tooneel
304806,Nederlandsch Lyrisch Tooneel 1905-1906_00031-20211216_100144.jpg,1905-1906,Quinten Massys,24/10/1905,NL,Nederlandsch Lyrisch Tooneel
320092,Nederlandsch Lyrisch Tooneel 1905-1906_00034-20211216_100355.jpg,1905-1906,Het Minnebrugje,24/10/1905,NL,Nederlandsch Lyrisch Tooneel
248997,Nederlandsch Lyrisch Tooneel 1905-1906_00045-20211216_101125.jpg,1905-1906,Prinses Zonneschijn,29/10/1905,NL,Nederlandsch Lyrisch Tooneel
459837,Nederlandsch Lyrisch Tooneel 1905-1906_00045-20211216_101125.jpg,1905-1906,De Nieuwsgierige Vrouwen,31/10/1905,ITA,Nederlandsch Lyrisch Tooneel
685685,Nederlandsch Lyrisch Tooneel 1905-1906_00049-20211216_101226.jpg,1905-1906,De Nieuwsgierige Vrouwen,04/11/1905,ITA,Nederlandsch Lyrisch Tooneel
803291,Nederlandsch Lyrisch Tooneel 1905-1906_00049-20211216_101226.jpg,1905-1906,Genesius,11/11/1905,DUI,Nederlandsch Lyrisch Tooneel
669619,Nederlandsch Lyrisch Tooneel 1905-1906_00052-20211216_101321.jpg,1905-1906,De Nieuwsgierige Vrouwen,05/11/1905,ITA,Nederlandsch Lyrisch Tooneel
553533,Nederlandsch Lyrisch Tooneel 1905-1906_00053-20211216_101335.jpg,1905-1906,De Nieuwsgierige Vrouwen,07/11/1905,ITA,Nederlandsch Lyrisch Tooneel
604553,Nederlandsch Lyrisch Tooneel 1905-1906_00060-20211216_101517.jpg,1905-1906,Genesius,14/11/1905,DUI,Nederlandsch Lyrisch Tooneel
842610,Nederlandsch Lyrisch Tooneel 1905-1906_00060-20211216_101517.jpg,1905-1906,Genesius,16/11/1905,DUI,Nederlandsch Lyrisch Tooneel
649172,Nederlandsch Lyrisch Tooneel 1905-1906_00061-20211216_101533.jpg,1905-1906,De Nieuwsgierige Vrouwen,18/11/1905,ITA,Nederlandsch Lyrisch Tooneel
